anzsco_level,nfd_indicator,anzsco_code,anzsco_title,skill_level,date,employment_thousands
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2021-11-01,37.8267325990926
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2022-02-01,38.1279103854362
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2022-05-01,38.4158698190304
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2022-08-01,38.6858692744723
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2022-11-01,38.9342708429993
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2023-02-01,39.1520186065049
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2023-05-01,39.3317654090603
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2023-08-01,39.4651114035318
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2023-11-01,39.5462250687004
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2024-02-01,39.570521494487
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2024-05-01,39.5382734703141
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2024-08-01,39.4563441954491
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2024-11-01,39.3360014585712
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2025-02-01,39.1888855772496
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2025-05-01,39.0235323915178
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2025-08-01,38.8479880192042
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2025-11-01,38.6692697087121
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2026-02-01,38.4905067004288
4,N,1493,Conference and Event Organisers,2,1986-08-01,3.56895302305495
4,N,1493,Conference and Event Organisers,2,1986-11-01,3.52185703955251
4,N,1493,Conference and Event Organisers,2,1987-02-01,3.47467602482451
4,N,1493,Conference and Event Organisers,2,1987-05-01,3.42732091295252
4,N,1493,Conference and Event Organisers,2,1987-08-01,3.37957124617907
4,N,1493,Conference and Event Organisers,2,1987-11-01,3.33112332330258
4,N,1493,Conference and Event Organisers,2,1988-02-01,3.28148214537179
4,N,1493,Conference and Event Organisers,2,1988-05-01,3.23014805551631
4,N,1493,Conference and Event Organisers,2,1988-08-01,3.17662510721925
4,N,1493,Conference and Event Organisers,2,1988-11-01,3.12046653071755
4,N,1493,Conference and Event Organisers,2,1989-02-01,3.06126403582972
4,N,1493,Conference and Event Organisers,2,1989-05-01,2.99878974595385
4,N,1493,Conference and Event Organisers,2,1989-08-01,2.93302575799571
4,N,1493,Conference and Event Organisers,2,1989-11-01,2.86416131147116
4,N,1493,Conference and Event Organisers,2,1990-02-01,2.79259312108593
4,N,1493,Conference and Event Organisers,2,1990-05-01,2.7194104339815
4,N,1493,Conference and Event Organisers,2,1990-08-01,2.64633864960454
4,N,1493,Conference and Event Organisers,2,1990-11-01,2.57516946394697
4,N,1493,Conference and Event Organisers,2,1991-02-01,2.50764860419062
4,N,1493,Conference and Event Organisers,2,1991-05-01,2.44541593346993
4,N,1493,Conference and Event Organisers,2,1991-08-01,2.38997517997921
4,N,1493,Conference and Event Organisers,2,1991-11-01,2.34263127654677
4,N,1493,Conference and Event Organisers,2,1992-02-01,2.30446159036959
4,N,1493,Conference and Event Organisers,2,1992-05-01,2.27642493420105
4,N,1493,Conference and Event Organisers,2,1992-08-01,2.2594575601609
4,N,1493,Conference and Event Organisers,2,1992-11-01,2.25437778535429
4,N,1493,Conference and Event Organisers,2,1993-02-01,2.26181660742963
4,N,1493,Conference and Event Organisers,2,1993-05-01,2.28241949922515
4,N,1493,Conference and Event Organisers,2,1993-08-01,2.31699961184441
4,N,1493,Conference and Event Organisers,2,1993-11-01,2.3665244531669
4,N,1493,Conference and Event Organisers,2,1994-02-01,2.43216956081026
4,N,1493,Conference and Event Organisers,2,1994-05-01,2.51529439809893
4,N,1493,Conference and Event Organisers,2,1994-08-01,2.61728327617367
4,N,1493,Conference and Event Organisers,2,1994-11-01,2.73949070284187
4,N,1493,Conference and Event Organisers,2,1995-02-01,2.88320215489366
4,N,1493,Conference and Event Organisers,2,1995-05-01,3.04943962978987
4,N,1493,Conference and Event Organisers,2,1995-08-01,3.23886309549493
4,N,1493,Conference and Event Organisers,2,1995-11-01,3.45161102952619
4,N,1493,Conference and Event Organisers,2,1996-02-01,3.68729639930801
4,N,1493,Conference and Event Organisers,2,1996-05-01,3.94503506924529
4,N,1493,Conference and Event Organisers,2,1996-08-01,4.2233995030112
4,N,1493,Conference and Event Organisers,2,1996-11-01,4.5200808476026
4,N,1493,Conference and Event Organisers,2,1997-02-01,4.83319008372195
4,N,1493,Conference and Event Organisers,2,1997-05-01,5.16117797114154
4,N,1493,Conference and Event Organisers,2,1997-08-01,5.50264883543491
4,N,1493,Conference and Event Organisers,2,1997-11-01,5.85629228815295
4,N,1493,Conference and Event Organisers,2,1998-02-01,6.22057239930382
4,N,1493,Conference and Event Organisers,2,1998-05-01,6.59353892015921
4,N,1493,Conference and Event Organisers,2,1998-08-01,6.97289828034611
4,N,1493,Conference and Event Organisers,2,1998-11-01,7.35590701742167
4,N,1493,Conference and Event Organisers,2,1999-02-01,7.73959900208024
4,N,1493,Conference and Event Organisers,2,1999-05-01,8.12005560204981
4,N,1493,Conference and Event Organisers,2,1999-08-01,8.49318837667138
4,N,1493,Conference and Event Organisers,2,1999-11-01,8.85581286937231
4,N,1493,Conference and Event Organisers,2,2000-02-01,9.20575432335543
4,N,1493,Conference and Event Organisers,2,2000-05-01,9.54186177440651
4,N,1493,Conference and Event Organisers,2,2000-08-01,9.86331716564338
4,N,1493,Conference and Event Organisers,2,2000-11-01,10.1698454717122
4,N,1493,Conference and Event Organisers,2,2001-02-01,10.4625084111669
4,N,1493,Conference and Event Organisers,2,2001-05-01,10.7428098487718
4,N,1493,Conference and Event Organisers,2,2001-08-01,11.0122440608635
4,N,1493,Conference and Event Organisers,2,2001-11-01,11.2727077782694
4,N,1493,Conference and Event Organisers,2,2002-02-01,11.5269570813507
4,N,1493,Conference and Event Organisers,2,2002-05-01,11.7775647629658
4,N,1493,Conference and Event Organisers,2,2002-08-01,12.0271729587938
4,N,1493,Conference and Event Organisers,2,2002-11-01,12.2778698152805
4,N,1493,Conference and Event Organisers,2,2003-02-01,12.5313175945348
4,N,1493,Conference and Event Organisers,2,2003-05-01,12.7890497535252
4,N,1493,Conference and Event Organisers,2,2003-08-01,13.0531348733998
4,N,1493,Conference and Event Organisers,2,2003-11-01,13.3260080809423
4,N,1493,Conference and Event Organisers,2,2004-02-01,13.6091506417685
4,N,1493,Conference and Event Organisers,2,2004-05-01,13.9031676187574
4,N,1493,Conference and Event Organisers,2,2004-08-01,14.2078824847617
4,N,1493,Conference and Event Organisers,2,2004-11-01,14.5227863577547
4,N,1493,Conference and Event Organisers,2,2005-02-01,14.847126878154
4,N,1493,Conference and Event Organisers,2,2005-05-01,15.179284349794
4,N,1493,Conference and Event Organisers,2,2005-08-01,15.5189831924067
4,N,1493,Conference and Event Organisers,2,2005-11-01,15.8658686111133
4,N,1493,Conference and Event Organisers,2,2006-02-01,16.2186708255093
4,N,1493,Conference and Event Organisers,2,2006-05-01,16.5742597680254
4,N,1493,Conference and Event Organisers,2,2006-08-01,16.928016232338
4,N,1493,Conference and Event Organisers,2,2006-11-01,17.2736232927316
4,N,1493,Conference and Event Organisers,2,2007-02-01,17.6060220948406
4,N,1493,Conference and Event Organisers,2,2007-05-01,17.9234635069937
4,N,1493,Conference and Event Organisers,2,2007-08-01,18.2262738927053
4,N,1493,Conference and Event Organisers,2,2007-11-01,18.5153093159249
4,N,1493,Conference and Event Organisers,2,2008-02-01,18.7918278752647
4,N,1493,Conference and Event Organisers,2,2008-05-01,19.0584436122397
4,N,1493,Conference and Event Organisers,2,2008-08-01,19.3189820098109
4,N,1493,Conference and Event Organisers,2,2008-11-01,19.576274262289
4,N,1493,Conference and Event Organisers,2,2009-02-01,19.8335896552693
4,N,1493,Conference and Event Organisers,2,2009-05-01,20.0940128534982
4,N,1493,Conference and Event Organisers,2,2009-08-01,20.3578787538709
4,N,1493,Conference and Event Organisers,2,2009-11-01,20.6247740625444
4,N,1493,Conference and Event Organisers,2,2010-02-01,20.8932251899906
4,N,1493,Conference and Event Organisers,2,2010-05-01,21.1613201982926
4,N,1493,Conference and Event Organisers,2,2010-08-01,21.4294123380197
4,N,1493,Conference and Event Organisers,2,2010-11-01,21.6976091756052
4,N,1493,Conference and Event Organisers,2,2011-02-01,21.9662865481743
4,N,1493,Conference and Event Organisers,2,2011-05-01,22.2358204548767
4,N,1493,Conference and Event Organisers,2,2011-08-01,22.5049840571484
4,N,1493,Conference and Event Organisers,2,2011-11-01,22.7713231292184
4,N,1493,Conference and Event Organisers,2,2012-02-01,23.0341803289716
4,N,1493,Conference and Event Organisers,2,2012-05-01,23.2941083927723
4,N,1493,Conference and Event Organisers,2,2012-08-01,23.5538474470647
4,N,1493,Conference and Event Organisers,2,2012-11-01,23.8167552038375
4,N,1493,Conference and Event Organisers,2,2013-02-01,24.0853279347048
4,N,1493,Conference and Event Organisers,2,2013-05-01,24.363063222887
4,N,1493,Conference and Event Organisers,2,2013-08-01,24.6530091479558
4,N,1493,Conference and Event Organisers,2,2013-11-01,24.9567126951337
4,N,1493,Conference and Event Organisers,2,2014-02-01,25.2746831554639
4,N,1493,Conference and Event Organisers,2,2014-05-01,25.606101871046
4,N,1493,Conference and Event Organisers,2,2014-08-01,25.9492928042344
4,N,1493,Conference and Event Organisers,2,2014-11-01,26.3017207118842
4,N,1493,Conference and Event Organisers,2,2015-02-01,26.6609995909701
4,N,1493,Conference and Event Organisers,2,2015-05-01,27.0261168431673
4,N,1493,Conference and Event Organisers,2,2015-08-01,27.3975345791731
4,N,1493,Conference and Event Organisers,2,2015-11-01,27.7773991069547
4,N,1493,Conference and Event Organisers,2,2016-02-01,28.1664589706394
4,N,1493,Conference and Event Organisers,2,2016-05-01,28.5605951230606
4,N,1493,Conference and Event Organisers,2,2016-08-01,28.954488394599
4,N,1493,Conference and Event Organisers,2,2016-11-01,29.3433748217313
4,N,1493,Conference and Event Organisers,2,2017-02-01,29.722228707192
4,N,1493,Conference and Event Organisers,2,2017-05-01,30.0844853551576
4,N,1493,Conference and Event Organisers,2,2017-08-01,30.4205225121378
4,N,1493,Conference and Event Organisers,2,2017-11-01,30.7213046569773
4,N,1493,Conference and Event Organisers,2,2018-02-01,30.9747948211564
4,N,1493,Conference and Event Organisers,2,2018-05-01,31.173212925576
4,N,1493,Conference and Event Organisers,2,2018-08-01,31.3124942821277
4,N,1493,Conference and Event Organisers,2,2018-11-01,31.3911833784421
4,N,1493,Conference and Event Organisers,2,2019-02-01,31.4064118798273
4,N,1493,Conference and Event Organisers,2,2019-05-01,31.359446987182
4,N,1493,Conference and Event Organisers,2,2019-08-01,31.2545137594032
4,N,1493,Conference and Event Organisers,2,2019-11-01,31.0998948198812
4,N,1493,Conference and Event Organisers,2,2020-02-01,30.9096470898225
4,N,1493,Conference and Event Organisers,2,2020-05-01,30.7020144228296
4,N,1493,Conference and Event Organisers,2,2020-08-01,30.4961110902028
4,N,1493,Conference and Event Organisers,2,2020-11-01,30.3067626671548
4,N,1493,Conference and Event Organisers,2,2021-02-01,30.1469861945164
4,N,1493,Conference and Event Organisers,2,2021-05-01,30.0251260333662
4,N,1493,Conference and Event Organisers,2,2021-08-01,29.9482031517876
4,N,1493,Conference and Event Organisers,2,2021-11-01,29.9205278675377
4,N,1493,Conference and Event Organisers,2,2022-02-01,29.9427140385086
4,N,1493,Conference and Event Organisers,2,2022-05-01,30.0099138241623
4,N,1493,Conference and Event Organisers,2,2022-08-01,30.1122004519926
4,N,1493,Conference and Event Organisers,2,2022-11-01,30.2390179866556
4,N,1493,Conference and Event Organisers,2,2023-02-01,30.3783134754123
4,N,1493,Conference and Event Organisers,2,2023-05-01,30.5235967198532
4,N,1493,Conference and Event Organisers,2,2023-08-01,30.665350781727
4,N,1493,Conference and Event Organisers,2,2023-11-01,30.7923224490899
4,N,1493,Conference and Event Organisers,2,2024-02-01,30.8978191996066
4,N,1493,Conference and Event Organisers,2,2024-05-01,30.9809781703231
4,N,1493,Conference and Event Organisers,2,2024-08-01,31.0450711896308
4,N,1493,Conference and Event Organisers,2,2024-11-01,31.0928736070385
4,N,1493,Conference and Event Organisers,2,2025-02-01,31.1294053063294
4,N,1493,Conference and Event Organisers,2,2025-05-01,31.1561056755007
4,N,1493,Conference and Event Organisers,2,2025-08-01,31.1774672956689
4,N,1493,Conference and Event Organisers,2,2025-11-01,31.1932906709236
4,N,1493,Conference and Event Organisers,2,2026-02-01,31.2033602777995
4,N,1494,Transport Services Managers,2,1986-08-01,11.9030951615339
4,N,1494,Transport Services Managers,2,1986-11-01,12.1023963284247
4,N,1494,Transport Services Managers,2,1987-02-01,12.3010249344551
4,N,1494,Transport Services Managers,2,1987-05-01,12.4984765657334
4,N,1494,Transport Services Managers,2,1987-08-01,12.6943907358684
4,N,1494,Transport Services Managers,2,1987-11-01,12.8885974140513
4,N,1494,Transport Services Managers,2,1988-02-01,13.0796496431313
4,N,1494,Transport Services Managers,2,1988-05-01,13.2665540141177
4,N,1494,Transport Services Managers,2,1988-08-01,13.4485896856335
4,N,1494,Transport Services Managers,2,1988-11-01,13.6253285770284
4,N,1494,Transport Services Managers,2,1989-02-01,13.7957396728272
4,N,1494,Transport Services Managers,2,1989-05-01,13.9590188903346
4,N,1494,Transport Services Managers,2,1989-08-01,14.1146114514072
4,N,1494,Transport Services Managers,2,1989-11-01,14.2617477472111
4,N,1494,Transport Services Managers,2,1990-02-01,14.3988650081643
4,N,1494,Transport Services Managers,2,1990-05-01,14.5247368740105
4,N,1494,Transport Services Managers,2,1990-08-01,14.6389295376451
4,N,1494,Transport Services Managers,2,1990-11-01,14.7412992448279
4,N,1494,Transport Services Managers,2,1991-02-01,14.8312275859631
4,N,1494,Transport Services Managers,2,1991-05-01,14.9080103558275
4,N,1494,Transport Services Managers,2,1991-08-01,14.9712229736214
4,N,1494,Transport Services Managers,2,1991-11-01,15.0206405578213
4,N,1494,Transport Services Managers,2,1992-02-01,15.0558980895288
4,N,1494,Transport Services Managers,2,1992-05-01,15.0766893229635
4,N,1494,Transport Services Managers,2,1992-08-01,15.0823935954624
4,N,1494,Transport Services Managers,2,1992-11-01,15.0724729301418
4,N,1494,Transport Services Managers,2,1993-02-01,15.045715090756
4,N,1494,Transport Services Managers,2,1993-05-01,15.0010208946787
4,N,1494,Transport Services Managers,2,1993-08-01,14.9371302991635
4,N,1494,Transport Services Managers,2,1993-11-01,14.8529161376412
4,N,1494,Transport Services Managers,2,1994-02-01,14.7464617349631
4,N,1494,Transport Services Managers,2,1994-05-01,14.6164003379834
4,N,1494,Transport Services Managers,2,1994-08-01,14.4621646261614
4,N,1494,Transport Services Managers,2,1994-11-01,14.2841919411985
4,N,1494,Transport Services Managers,2,1995-02-01,14.0820057580966
4,N,1494,Transport Services Managers,2,1995-05-01,13.8557972538504
4,N,1494,Transport Services Managers,2,1995-08-01,13.6065809697203
4,N,1494,Transport Services Managers,2,1995-11-01,13.3365401629555
4,N,1494,Transport Services Managers,2,1996-02-01,13.048423435675
4,N,1494,Transport Services Managers,2,1996-05-01,12.746586023452
4,N,1494,Transport Services Managers,2,1996-08-01,12.4371884754314
4,N,1494,Transport Services Managers,2,1996-11-01,12.1284498563996
4,N,1494,Transport Services Managers,2,1997-02-01,11.8270998952504
4,N,1494,Transport Services Managers,2,1997-05-01,11.5383003538778
4,N,1494,Transport Services Managers,2,1997-08-01,11.2671402402306
4,N,1494,Transport Services Managers,2,1997-11-01,11.0176096005475
4,N,1494,Transport Services Managers,2,1998-02-01,10.7923123395656
4,N,1494,Transport Services Managers,2,1998-05-01,10.5938799453585
4,N,1494,Transport Services Managers,2,1998-08-01,10.4239501078444
4,N,1494,Transport Services Managers,2,1998-11-01,10.2828113365392
4,N,1494,Transport Services Managers,2,1999-02-01,10.1690089730322
4,N,1494,Transport Services Managers,2,1999-05-01,10.0816667954248
